uuid,date,isp,city,mbps
,2020-05-22,Breedenet,Grabouw,4.831896795426963
,2022-06-03,Orange Madagascar,Toamasina,1.4819243964504494
,2023-01-10,Level 7 Wireless (Pty) Ltd,Vereeniging,5.5722928064418165
,2020-07-02,Wana Corporate,Marrakesh,15.296376150726504
,2022-07-26,Macrolan (PTY) LTD,Kenilworth,2.0125414671903163
,2024-03-25,Sterling Bank Plc,,9.594196533305563
,2023-10-06,AFR-IX TELECOM S.L.,Cape Town,7.171976206187236
,2024-08-30,Mauritius Telecom Ltd,Beau Bassin-Rose Hill,47.54048944879354
,2024-05-12,STAR SATELLITE COMMUNICATIONS COMPANY PJSC,,5.066692179936622
,2022-04-04,Forcepoint Cloud Ltd,Stiftimia,6.145180980218595
,2020-04-29,Telecom Algeria,Ain Touta,0.1809886983852073
,2023-11-10,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Imzouren,58.77466411613096
,2020-11-01,Globacom Limited,Benin City,2.39242296266779
,2020-09-08,Wana Corporate,Marrakesh,11.139336862080178
,2020-06-13,Internet Technologies Namibia,,20.022687569561377
,2021-06-14,Afrihost (Pty) Ltd,Vredekloof,21.027776644450793
,2020-07-26,Mauritius Telecom Ltd,Grand Bois,0.0089526917559743
,2023-01-29,Wirulink Pty Ltd,Lanseria,13.283074775636676
,2020-01-02,Sky-Connect Internet cc,Cape Town,9.379377364040916
,2020-08-25,Macrolan (PTY) LTD,Napier,8.459452717438179
,2024-09-17,Africa Independent Network Exchange (Pty) LTD (AfricaINX),Orange Grove,39.73106121402711
,2022-02-02,Tangerine Limited,,7.546178748198493
,2022-04-09,TOPNET,Bou Abdallah,16.805984925504642
,2021-12-23,Ion Telecom and Technology,Benghazi,10.837130857486745
,2022-09-06,Telecom Algeria,Tamalous,2.0686490003746743
,2021-03-24,Airtel Networks Kenya Limited,Nyeri,9.156982086521966
,2023-12-27,"Movitel, SA",Tete,3.1050985517445624
,2024-01-21,Uganda Telecom,,16.959364703961604
,2024-02-11,Orange Burkina Faso,Ouagadougou,9.982339437645868
,2022-02-17,Vox Telecom Ltd,White River,68.13727873478038
,2020-09-19,Telecom Algeria,Tizi Ouzou,1.2796802861203305
,2021-07-29,Telecom Algeria,Mascara,9.152906074991629
,2023-03-06,SONATEL-AS Autonomous System,Tivaouane,3.822057881522783
,2022-01-08,Liquid Telecommunications Ltd,,6.689855966055133
,2022-02-15,,Mossel Bay,7.126409607906911
,2021-12-11,MTN SA,Katlehong,20.58634671554779
,2021-01-30,Centracom,Middelburg,4.600503782970069
,2024-04-17,Phase3 Telecom Limited,,17.45527053645183
,2024-06-09,Telkom SA Ltd.,Phalaborwa,46.714087693159755
,2022-03-25,RSAWEB (PTY) LTD,Cape Town,46.531585477727226
,2021-08-25,Reunicable SAS,Le Tampon,95.4573884582889
,2020-08-17,NETLAYER (PTY) LTD,Pretoria,30.17923812963463
,2022-06-30,,Mamre,7.833820344578774
,2022-05-23,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Chefchaouen,12.717645306253475
,2023-01-16,MTN SA,Somerset East,36.27740868101041
,2024-01-07,Mawingu Networks Ltd,,7.755389092068683
,2020-04-16,Global Micro Solutions,,7.614440448360809
,2022-12-12,Telecom Algeria,Béchar,1.158665019277123
,2023-01-31,Vodacom,Wilgeheuwel,9.86588458088169
,2020-11-26,Afrihost (Pty) Ltd,Somerset West,20.23936773120487
,2020-01-15,BitCo,Sandton,106.52872767651792
,2024-07-11,Liquid Telecommunications South Africa (Pty) Ltd,Vereeniging,49.99669202141651
,2022-07-20,EMID (PTY) Ltd,,12.924922387129875
,2022-07-20,Accelerit Technologies PTY LTD,Germiston,23.77418673120416
,2020-03-25,Comtel Communications,Darling,1.005089829908779
,2020-11-20,Dimension Data (Pty) Ltd - Optinet,South End,8.083544906577275
,2022-06-01,Ghana Telecommunications Company Limited,Swedru,6.700971690222259
,2021-01-09,ETISALAT MISR,Zagazig,0.8137899731908024
,2022-05-18,ETISALAT MISR,Zagazig,3.9018704690856594
,2023-09-28,3S INF,Midoun,12.401481353714855
,2024-01-10,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Mohammedia,29.446026915376866
,2024-06-30,Internet Solutions,Cape Town,52.186175839323106
,2022-05-09,SITA Pty LTD,Bloemfontein,146.8525608325366
,2024-04-22,Telkom SA Ltd.,Delmas,97.98355362694863
,2020-07-02,SomCable,Hargeisa,0.7200739268785633
,2021-12-14,OOREDOO TUNISIE SA,Bizerte,4.667730995421509
,2023-09-19,Cool Ideas Service Provider (Pty) Ltd,Bellville,4.183009582986228
,2022-03-16,Telecom Algeria,Ain Fakroun,0.3658076669192898
,2020-10-01,The Standard Bank of South Africa Limited,Johannesburg,103.60225918585591
,2023-10-16,Clear Access (Pty) Ltd,Randburg,34.282738111344
,2023-06-24,Vodafone Data,Gharbia,8.443560660895503
,2022-08-11,BitCo,Benoni,7.948635738783237
,2023-02-20,Telkom SA Ltd.,Vanderbijlpark,57.848272786290856
,2021-08-23,Commercial Bank of Africa,,2.5039136711470675
,2022-05-26,Afrihost (Pty) Ltd,Kroonstad,7.301632008665782
,2021-08-16,Afrihost (Pty) Ltd,Klerksdorp,0.2810211241161844
,2020-05-05,Telkom SA Ltd.,Pietermaritzburg,7.260178793902048
,2021-12-24,MEDITELECOM,Tiznit,7.955746226830666
,2021-01-21,Infocom ltd,,7.492793627616494
,2020-06-17,Gestora de Infraestructuras de Telecomunicaciones de Guinea Ecuatorial,,0.1174578798433814
,2020-07-03,,Kroonstad,3.4332834403234296
,2022-05-22,NGCOM,Ajah,8.584806451320947
,2021-06-08,Vodacom,Westville,7.64049768684983
,2024-09-17,eXperimental Computing Facility,,5.119620844961588
,2022-02-24,MTN NIGERIA Communication limited,,18.12371801369522
,2021-12-16,Broadbased Communications Limited,Lagos,6.594121713740998
,2020-08-21,Netwide Internet Services cc,Port Elizabeth,3.4449466357369785
,2020-09-06,Telkom SA Ltd.,Calvinia,253.72306847393995
,2022-10-02,,Bredasdorp,15.019886320923517
,2020-10-11,DIRECTEL COMMUNICATIONS (PTY) LTD,Eden Glen,22.12404349539485
,2022-02-24,,Queenstown,28.57838247409153
,2021-10-18,X-DSL Networking Solutions,Pretoria,34.19083781221052
,2023-08-11,Mainone Cable Company,Ouagadougou,13.066980762346702
,2021-09-27,Level 7 Wireless (Pty) Ltd,Kempton Park,36.42979724689061
,2022-11-19,BitCo,Durban,30.33134122798863
,2024-09-10,CAMTEL,Yaoundé,1.927287367921291
,2021-04-03,RSAWEB (PTY) LTD,Nelspruit,3.396940004885323
,2020-08-01,Afrihost (Pty) Ltd,KwaNdlovu,56.252150324380665
,2023-11-27,Smile Communications Nigeria,Igando,3.011277990239485
,2021-08-08,Telecom Algeria,Souk Ahras,6.361866770734173
,2021-06-15,,Hartenbos,1.762877610351074
,2023-03-11,"Amazon.com, Inc.",Cape Town,19.478124833463877
,2021-03-02,Utande Internet Services (Pvt) Ltd,Johannesburg,0.2284122353426589
,2023-04-15,Dimension Data (Pty) Ltd - Optinet,Brakpan,49.00502354098638
,2021-07-22,Orange Tunisie,La Sebala du Mornag,11.889807589444496
,2023-11-22,Africa Independent Network Exchange (Pty) LTD (AfricaINX),Bedfordview,66.41178799860576
,2021-08-03,Angola Telecom,Saurimo,1.7985222682685118
,2022-10-04,Afrihost (Pty) Ltd,Harrismith,9.355835174418004
,2023-02-15,Vodacom,Katlehong,17.284171241505724
,2020-09-01,ETISALAT MISR,Bani Suwayf,0.2545468599496968
,2024-09-01,OOREDOO TUNISIE SA,La Goulette,19.17786373846576
,2021-12-05,KKON Technologies Ltd,Lagos,20.93968214092428
,2023-12-06,Britam Holdings Limited,,52.84809962700592
,2024-02-09,Vodacom,Sandton,54.663056634942144
,2022-03-28,Megasurf Wireless Internet CC,Brakpan,12.63838212875789
,2022-06-25,Safaricom Limited,Embu,9.678705615496812
,2021-08-25,,Ballito,44.25122419882926
,2023-07-17,Mawingu Networks Ltd,,22.519395705055366
,2020-07-25,Telkom SA Ltd.,Polokwane,5.724049876758722
,2021-12-09,THE UNIVERSITY OF CAPE COAST,Cape Coast,10.739624011384224
,2020-11-19,TENET (The UNINET Project),Durban,27.43390081385225
,2023-05-07,Safaricom Limited,Mbiuni,19.64866283022123
,2021-03-10,University of Ghana,Accra,14.20501262142404
,2020-12-23,,Tarkastad,1.063299883347511
,2022-06-12,Ghana Telecommunications Company Limited,Tema,5.277647812397037
,2024-09-16,Scancom Ltd.,Wa,29.34796117966675
,2023-01-27,Millicom Ghana Limited,Accra,3.8784851255456942
,2021-04-28,Telecom Algeria,Oued Fodda,1.8768382910383656
,2020-07-23,WSINET,Johannesburg,0.2655718436454731
,2023-08-21,Telkom SA Ltd.,Lenasia,51.15216835743372
,2021-05-11,Vox Telecom Ltd,Germiston,12.98489897487618
,2020-02-06,,Brakpan,6.654161609629207
,2024-06-22,FIRSTNET TECHNOLOGY SERVICES (PTY) LTD,Randburg,3.2683490584646746
,2022-04-06,Reunicable SAS,Le Port,39.07638912554521
,2021-07-12,TELEKOM NETWORKS MALAWI LTD,Lilongwe,1.2274861613414847
,2020-07-20,Uganda Telecom,,0.2141878855656876
,2022-09-26,Vox Telecom Ltd,Mtunzini,10.800917427473877
,2021-02-24,Mainone Cable Company,Abeokuta,39.2302073725828
,2020-07-01,Airtel Tanzania,Tanga,9.426117780367257
,2023-02-27,Telecom Algeria,Djelfa,3.775915778476131
,2022-12-16,Wirulink Pty Ltd,Lanseria,19.240491416542653
,2024-08-05,Sombha Solutions Store Limited,,11.58496999831081
,2024-03-04,BCS Group (BCSNet),,20.592956597113652
,2021-08-15,Wirulink Pty Ltd,Germiston,4.6583644248224045
,2020-05-06,Frontier Optical Networks Ltd,Mombasa,7.631778938449272
,2020-10-16,TOPNET,Medenine,9.585717867051647
,2022-10-29,Makerere University,,35.58322108274641
,2024-03-15,Vodacom,Pretoria,45.19407987482109
,2021-10-09,Liquid Telecommunication Rwanda Limited,,45.984581308394006
,2022-05-08,DIRECT ON PC LTD,Ikeja,2.11105276145487
,2022-06-25,Vodacom,Meer en See,4.524788915104546
,2021-01-23,Liquid Telecommunications South Africa (Pty) Ltd,Tzaneen,7.613114813313809
,2020-08-21,Liquid Telecommunications South Africa (Pty) Ltd,Cape Town,13.370800371563186
,2023-11-28,Vodacom,Roosevelt Park,13.9553102670346
,2023-10-20,TENET (The UNINET Project),Stellenbosch,159.2212276295936
,2024-03-12,Reunicable SAS,Petite Ile,219.35347686462535
,2020-09-16,,Ceres,1.3208458907356766
,2022-07-23,Afrihost (Pty) Ltd,Roodepoort,48.805911235055056
,2023-11-04,Econet Telecom Lesotho (PTY) LTD,Maseru,3.7960931019456146
,2022-04-04,Vanilla,Cape Town,52.61884138655812
,2023-07-27,"ViaSat,Inc.",,26.54002286103103
,2021-11-30,Smile Communications Ltd,Kampala,3.59863531699599
,2020-04-13,Telecom Algeria,Zeribet el Oued,0.7519807410255066
,2023-03-04,Telkom SA Ltd.,KwaZulu-Natal,292.79524343069363
,2023-07-03,Vodacom Business Africa (Nigeria) Limited,Kaduna,1.8597716635604604
,2022-06-09,Kwame Nkrumah University of Science and Technology,Amasaman,3.6623678919176768
,2024-02-22,Dimension Data (Pty) Ltd - Optinet,Brakpan,19.46067793321288
,2023-04-06,Afrihost (Pty) Ltd,Ermelo,7.593893993499295
,2023-10-20,BETHNET cc,Bethlehem,17.063179348118094
,2021-11-02,SONATEL-AS Autonomous System,Touba,0.0254379957783244
,2022-12-26,Airtel Networks Limited,Kaduna,52.8619793720942
,2024-07-22,First Rand Bank Limited,Johannesburg,14.07513483904699
,2022-11-23,TE-AS,Hurghada,14.65853870677668
,2022-01-27,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Jerada,3.019821507869125
,2020-09-02,SPECTRANET LIMITED,Surulere,0.9173088324320756
,2023-03-11,Vodacom,Evander,24.56377825383703
,2022-01-06,Telecom Algeria,Khemis Miliana,8.670945508824593
,2022-02-27,SWIFT NETWORKS LIMITED,Ikeja,24.87339455193783
,2020-07-17,Neology (Pty) Ltd,Sea Point,10.872775128829634
,2022-02-28,Mauritanian Telecommunication Company,,1.184259006093962
,2020-07-12,Vodacom,Midrand,8.707189844056675
,2023-05-15,Business Connexion Communications,,63.24555235314104
,2021-04-17,Kenyan Post & Telecommunications Company / Telkom Kenya Ltd,Kola,3.74678365920609
,2021-02-15,Triponza Trading 376 CC,Cape Town,52.3965466316146
,2022-07-08,Telecom Algeria,Djelfa,6.051712037217667
,2021-04-14,National Information Technology Authority Uganda,Entebbe,15.6943179144557
,2021-10-04,Vox Telecom Ltd,Upington,14.611320908728684
,2022-10-20,Cool Ideas Service Provider (Pty) Ltd,Dunkeld West,238.7424724392747
,2021-06-08,Afrihost (Pty) Ltd,Fourways,21.137769529861565
,2022-08-07,Airtel Uganda Limited,Wakiso,9.778797190419384
,2022-09-11,Afrihost (Pty) Ltd,Hilton,8.4482468546536
,2021-07-06,,Vryheid,3.9900072270961178
,2021-03-21,Liquid Telecommunications Ltd,Nungwi,3.455857581515672
,2020-03-16,Vox Telecom Ltd,Stellenbosch,2.9752123974226503
,2024-05-23,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,El Jadida,23.945722875421016
,2022-02-15,Afrihost (Pty) Ltd,Sandton,18.34199608055025
,2020-05-11,"Movitel, SA",Maputo,2.207857499776757
,2021-02-04,Vodacom,George,25.791776410273897
,2020-09-14,Wataniya Telecom Algerie,Bordj Menaïel,1.3752426398302042
,2020-11-03,MTN SA,Grahamstown,23.76414073217004
,2024-08-30,Telkom SA Ltd.,Emalahleni,24.85513975448916
,2020-12-07,Vodacom,Middelburg,11.721735610233912
,2020-02-08,Green Flash Trading,Pretoria,4.9142009324583915
,2020-11-24,Cybersmart,Cape Town,49.877249561502296
,2021-03-11,,Harrismith,4.627313765616958
,2020-08-27,Airtel Niger,,2.44611610465268
,2024-02-22,Vox Telecom Ltd,George,13.043659135412586
,2020-06-30,Telkom SA Ltd.,Christiana,2.0481374796609457
,2023-01-31,TENET (The UNINET Project),Standerton,0.9663044969018328
,2021-06-07,TENET (The UNINET Project),Grahamstown,89.81156194191637
,2024-04-08,Telecom Algeria,Blida,12.323586043334933
,2022-04-04,SWAZILAND PTC,Mbabane,29.128697973355106
,2022-03-03,Kenyan Post & Telecommunications Company / Telkom Kenya Ltd,Kiambu,0.3862849503851818
,2021-04-01,Dimension Data (Pty) Ltd - Optinet,Kimberley,13.704464870340782
,2024-05-20,123 Internetworks Pty. Ltd.,Cape Town,47.61677780915126
,2023-03-12,Al'Akhawayn University,Meknes,28.933509986314615
,2023-08-11,Telkom SA Ltd.,oThongathi,37.38000511419683
,2021-09-03,Associacao Escola Internacional de Luanda,,43.33185927021903
,2024-02-27,Municipal Network Services,Velddrif,45.58924332125549
,2021-04-02,Dimension Data (Pty) Ltd - Optinet,Somerset West,21.169537828181863
,2021-11-01,Telecom Algeria,Ksar Chellala,8.201407959135723
,2022-05-31,Electronic Communications Network (PTY)  LTD,Johannesburg,29.08836227613675
,2023-12-12,BETHNET cc,Harrismith,18.55330840002962
,2020-10-22,Vox Telecom Ltd,Pretoria,35.99514173223138
,2024-08-19,Centre de Calcul El Khawarizmi,Sidi Bou Saïd,94.02524321204773
,2021-12-02,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Zawyat Ifrane,4.5574615987540845
,2022-11-08,Telkom SA Ltd.,Orange Farm,13.723795124397778
,2020-07-18,Mitsol (Pty) Ltd,Nottingham Road,11.394770740428717
,2023-08-08,TENET (The UNINET Project),Bloemfontein,232.4730896143458
,2021-06-15,Airtel Networks Limited,Suleja,6.245808740872948
,2021-12-06,Orange Mali SA,,1.739205218674945
,2023-05-22,Telecom Algeria,Douar Rouached,0.2077223645638027
,2022-01-26,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Ouarzazate,6.881939441057139
,2023-05-05,Syrex Pty Ltd,Mabopane,73.83433311319905
,2021-05-28,Telkom SA Ltd.,Bethlehem,14.73073406794975
,2022-07-03,,Lenasia,26.50244569268915
,2021-07-17,ORANGE GUINEE,,0.5141315980083567
,2020-04-23,Globacom Limited,Suleja,5.10748683263602
,2020-10-23,TOPNET,Degache,4.088235261765123
,2022-06-30,Hexabyte,,4.638487348905979
,2023-12-29,Kenyan Post & Telecommunications Company / Telkom Kenya Ltd,,10.214411134422807
,2022-08-18,Jenny Internet cc,Walkerville,6.010313891923836
,2023-05-09,Internet Solutions,,28.491480467959537
,2020-11-18,Orange Tunisie,Le Kram,5.590337851598055
,2021-09-21,Fixed Mobile Telecommunications (Pty) LTD,Pringle Bay,1.129976422640625
,2022-01-28,Vodacom,Alexander Bay,3.0747636318696996
,2022-06-27,Altech Radio Holdings (Pty) Ltd,Westonaria,35.74376403455296
,2022-05-12,X-DSL Networking Solutions,Centurion,43.593171620549185
,2020-03-04,3S INF,Tabarka,0.8128873474771823
,2020-10-10,Telecom Algeria,Ain Beida,1.004386458475902
,2021-01-08,Liquid Telecommunications South Africa (Pty) Ltd,Sandton,2.359088314304796
,2021-01-18,,Kampala,5.117281210778346
,2024-07-03,Orange Tunisie,Bizerte,10.247408901676229
,2020-07-12,Syokinet Solutions Limited,Nairobi,4.086425693981545
,2024-02-25,SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS,La Montagne,225.77809023681883
,2023-10-24,,Lydenburg,73.87265002851875
,2020-03-25,Liquid Telecommunications South Africa (Pty) Ltd,Johannesburg,23.102615250683098
,2023-06-07,Vodacom,Carletonville,8.02667732721734
,2023-03-17,Kenya Education Network,Mtwapa,21.523994348716375
,2021-01-05,Vox Telecom Ltd,Wellington,5.52837493897443
,2022-08-16,Airtel Networks Kenya Limited,Meru,0.8777505137378119
,2020-01-20,TE-AS,Aga,7.312117935468952
,2020-04-30,Xnet Internet Services (Pty) Ltd,Sundowner,49.223342980495666
,2021-12-31,MTN NIGERIA Communication limited,Aba,27.720943329663932
,2021-12-11,"CBINET, Bujumbura, Burundi.",Ngozi,0.2207681647269033
,2021-10-04,Liquid Telecommunications South Africa (Pty) Ltd,Polokwane,3.5976792969140714
,2022-02-25,Safaricom Limited,Lwak,9.089116785988846
,2020-03-22,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Skhirat,9.754471946809485
,2023-06-24,AEROCOM BROADBAND SERVICES,Pretoria,23.67492094480428
,2023-03-21,"Cloudflare, Inc.",Algiers,15.241276114258069
,2021-12-24,Orange Tunisie,Manouba,0.9259466979248772
,2020-02-02,Skyfi Internet solutions (PTY) Ltd,Alberton,18.42452773162652
,2020-08-11,BitCo,De Aar,1.4208780015138496
,2023-07-13,Cipherwave,Durban,23.388499332747717
,2021-10-29,Liquid Telecommunications South Africa (Pty) Ltd,Witpoortjie,36.198475764026654
,2021-06-17,Trinity IT Solutions (Pty) Ltd,Pretoria,12.854944940492077
,2021-06-26,BITFLUX COMMUNICATIONS LIMITED,Lekki,7.231180564891721
,2020-04-24,Cape Connect Internet,Somerset West,7.500614550022434
,2021-07-18,OOREDOO TUNISIE SA,Ben Arous,14.092632205054125
,2021-02-22,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Rabat,15.054714955834722
,2023-12-15,Mauritanian Telecommunication Company,Nouakchott,11.35067730945331
,2020-09-20,Dimension Data (Pty) Ltd - Optinet,Durban,11.386645015721388
,2022-10-30,Liquid Telecommunication Rwanda Limited,,13.468867139351168
,2022-11-10,TOPNET,Jendouba,6.542953920454079
,2022-04-02,TANZANIA TELECOMMUNICATIONS CO. LTD,Lindi,5.006991350392814
,2024-08-27,Afrihost (Pty) Ltd,Durban,52.82758450055129
,2023-07-21,Ekurhuleni Metropolitan Municipality,Boksburg,25.1480951776349
,2022-04-05,TE-AS,Faiyum,3.424543098252843
,2021-02-13,Internet Solutions (Kenya),,0.0289186700251041
,2023-08-21,Usmanu Danfodiyo University,,4.734201510391624
,2023-12-10,Cybersmart,Pretoria,20.514598993157467
,2024-04-18,Tanzania e-Government Agency,,23.152873101264262
,2020-03-13,"Movitel, SA",Tete,0.993865868063411
,2022-04-19,Xtranet Communications Ltd,,3.8439370316072448
,2021-10-17,SEACOM Limited,Vereeniging,10.49619409358861
,2021-02-04,Telecom Algeria,El Idrissia,1.174426985517828
,2024-08-16,Globacom Limited,,9.239259582949792
,2024-06-30,Optimum Telecom Algeria,Skikda,8.938771377666297
,2020-10-26,Wataniya Telecom Algerie,Constantine,8.245481692394184
,2021-01-20,OOREDOO TUNISIE SA,Ar Rudayyif,6.854084383548416
,2024-06-04,Reunicable SAS,Saint-Joseph,69.19039142561095
,2023-01-04,Hymax Talking Solutions,Pretoria,39.32893958163824
,2022-08-08,"Movitel, SA",Maputo,9.480328062439632
,2021-09-30,MTN SA,Bloemfontein,18.396523535168885
,2022-08-15,Vodafone Data,Giza,11.361477128070089
,2024-02-23,Orange S.A.,Saint-Louis,24.214217527900473
,2020-03-29,Cool Ideas Service Provider (Pty) Ltd,Somerset West,19.270956351566877
,2022-07-29,Hormuud Telecom Somalia INC,,8.11453734885612
,2023-12-31,Dimension Data (Pty) Ltd - Optinet,Vredenburg,27.55063767561778
,2022-05-24,Vodacom,Alberton,21.98041128613537
,2021-09-27,Internet Solutions,Westville,69.85652297956888
,2021-01-06,iConnectSA (Pty) Ltd,Pretoria,92.26754686837552
,2022-09-26,,Klerksdorp,32.15682989232097
,2023-01-12,"Cloudflare, Inc.",Addis Ababa,18.27545010722713
,2023-01-09,Wirulink Pty Ltd,,28.793765632984588
,2022-08-13,RSAWEB (PTY) LTD,Moorreesburg,12.029549429849638
,2020-02-07,South African Digital Villages (Pty) Ltd,Johannesburg,31.27577902824924
,2023-03-12,Wananchi Group (Kenya) Limited,Nakuru,12.62952183062508
,2020-10-20,EMTEL LIMITED,,0.6377541742558835
,2021-12-14,OTEL TELECOMS,George,101.54224961835436
,2024-05-10,FIRSTNET TECHNOLOGY SERVICES (PTY) LTD,,346.8379280070842
,2023-03-13,Orange Mali SA,Taoudenni,14.265133719571216
,2020-06-23,Telecom Algeria,Tissemsilt,1.1245522402970305
,2020-11-26,Telkom SA Ltd.,Newcastle,87.20079489318587
,2021-09-03,Airtel Networks Limited,Ikeja,20.65897736191075
,2023-01-27,TE-AS,Shubra al Khaymah,14.098403225007786
,2024-02-10,SomCable,Borama,10.929507048630525
,2024-07-22,Vodafone Data,Kafr ash Shaykh,22.34577965280151
,2022-09-13,Airtel Networks Kenya Limited,Mombasa,42.05109593853824
,2021-08-07,Hexabyte,,5.054459456835727
,2023-02-19,Link Egypt (Link.NET),Al Marj,0.7848700430986566
